date,PICP_water_temperature,PGr_water_temperature,PA_water_temperature,PC_water_temperature
2024-01-22 17:35:00-06:00,11.04,8.78,12.21,10.92
2024-01-22 17:40:00-06:00,11.04,8.78,12.21,10.85
2024-01-22 17:45:00-06:00,11.04,8.78,12.21,10.85
2024-01-22 17:50:00-06:00,11.04,8.8,12.21,10.85
2024-01-22 17:55:00-06:00,11.08,8.88,12.21,10.85
2024-01-22 18:00:00-06:00,11.14,8.88,12.21,10.85
2024-01-22 18:05:00-06:00,11.14,8.88,12.21,10.85
2024-01-22 18:10:00-06:00,11.14,8.88,12.21,10.85
2024-01-22 18:15:00-06:00,11.14,8.88,12.21,10.85
2024-01-22 18:20:00-06:00,11.14,8.88,12.21,10.85
2024-01-22 18:25:00-06:00,11.14,8.88,12.21,10.85
2024-01-22 18:30:00-06:00,11.14,8.88,12.21,10.85
2024-01-22 18:35:00-06:00,11.14,8.96,12.21,10.85
2024-01-22 18:40:00-06:00,11.14,8.98,12.25,10.85
2024-01-22 18:45:00-06:00,11.14,8.98,12.25,10.85
2024-01-22 18:50:00-06:00,11.18,8.98,12.3,10.85
2024-01-22 18:55:00-06:00,11.16,8.98,12.3,10.85
2024-01-22 19:00:00-06:00,11.24,8.98,12.3,10.85
2024-01-22 19:05:00-06:00,11.24,8.98,12.3,10.92
2024-01-22 19:10:00-06:00,11.24,8.98,12.3,10.94
2024-01-22 19:15:00-06:00,11.24,8.98,12.3,10.94
2024-01-22 19:20:00-06:00,11.24,9.08,12.3,10.94
2024-01-22 19:25:00-06:00,11.24,9.08,12.3,10.94
2024-01-22 19:30:00-06:00,11.24,9.08,12.3,10.94
2024-01-22 19:35:00-06:00,11.24,9.08,12.3,10.94
2024-01-22 19:40:00-06:00,11.24,9.08,12.3,10.94
2024-01-22 19:45:00-06:00,11.24,9.08,12.3,10.94
2024-01-22 19:50:00-06:00,11.24,9.08,12.3,10.94
2024-01-22 19:55:00-06:00,11.24,9.1,12.3,10.94
2024-01-22 20:00:00-06:00,11.24,9.18,12.3,10.94
2024-01-22 20:05:00-06:00,11.24,9.18,12.3,10.96
2024-01-22 20:10:00-06:00,11.29,9.18,12.32,11.04
2024-01-22 20:15:00-06:00,11.33,9.18,12.36,11.04
2024-01-22 20:20:00-06:00,11.33,9.18,12.4,11.04
2024-01-22 20:25:00-06:00,11.33,9.18,12.4,11.04
2024-01-22 20:30:00-06:00,11.33,9.18,12.4,11.04
2024-02-02 21:15:00-06:00,16.05,16.05,16.37,15.66
2024-02-02 21:20:00-06:00,16.05,16.07,16.33,15.66
2024-02-02 21:25:00-06:00,16.05,16.14,16.33,15.74
2024-02-02 21:30:00-06:00,16.14,16.07,16.33,15.76
2024-02-02 21:35:00-06:00,16.14,16.05,16.33,15.76
2024-02-02 21:40:00-06:00,16.24,16.05,16.33,15.76
2024-02-02 21:45:00-06:00,16.28,16.05,16.33,15.76
2024-02-02 21:50:00-06:00,16.33,16.05,16.33,15.76
2024-02-02 21:55:00-06:00,16.39,16.05,16.33,15.76
2024-02-02 22:00:00-06:00,16.43,16.05,16.33,15.76
2024-02-02 22:05:00-06:00,16.43,16.05,16.33,15.86
2024-02-02 22:10:00-06:00,16.43,16.05,16.33,15.86
2024-02-02 22:15:00-06:00,16.43,16.05,16.33,15.86
2024-02-02 22:20:00-06:00,16.5,16.05,16.33,15.86
2024-02-02 22:25:00-06:00,16.52,16.05,16.33,15.86
2024-02-02 22:30:00-06:00,16.52,16.05,16.33,15.89
2024-02-02 22:35:00-06:00,16.52,16.05,16.33,15.95
2024-02-02 22:40:00-06:00,16.52,16.05,16.35,15.95
2024-02-02 22:45:00-06:00,16.62,16.05,16.43,15.95
2024-02-02 22:50:00-06:00,16.62,16.05,16.43,15.95
2024-02-02 22:55:00-06:00,16.62,16.05,16.43,15.95
2024-02-02 23:00:00-06:00,16.62,16.05,16.43,15.95
2024-02-02 23:05:00-06:00,16.62,16.05,16.43,15.95
2024-02-02 23:10:00-06:00,16.62,16.05,16.45,15.95
2024-02-02 23:15:00-06:00,16.62,16.05,16.52,15.95
2024-02-02 23:20:00-06:00,16.62,16.05,16.52,15.95
2024-02-02 23:25:00-06:00,16.62,16.05,16.52,15.95
2024-02-02 23:30:00-06:00,16.62,16.05,16.52,15.95
2024-02-02 23:35:00-06:00,16.71,16.05,16.52,15.95
2024-02-02 23:40:00-06:00,16.71,16.05,16.56,16.03
2024-02-02 23:45:00-06:00,16.71,16.05,16.62,16.05
2024-02-02 23:50:00-06:00,16.71,16.05,16.62,16.05
2024-02-02 23:55:00-06:00,16.71,16.05,16.62,16.05
2024-02-03 00:00:00-06:00,16.71,16.05,16.62,16.05
2024-02-03 00:05:00-06:00,16.71,16.05,16.62,16.05
2024-02-03 00:10:00-06:00,16.71,16.05,16.66,16.05
2024-02-03 00:15:00-06:00,16.71,16.05,16.71,16.05
2024-02-03 00:20:00-06:00,16.71,16.05,16.71,16.05
2024-02-03 00:25:00-06:00,16.71,16.05,16.71,16.05
2024-02-03 00:30:00-06:00,16.71,16.05,16.71,16.05
2024-02-03 00:35:00-06:00,16.71,16.05,16.71,16.05
2024-02-03 00:40:00-06:00,16.71,16.05,16.71,16.05
2024-02-03 00:45:00-06:00,16.71,16.05,16.71,16.05
2024-02-03 00:50:00-06:00,16.71,16.05,16.71,16.05
2024-02-03 00:55:00-06:00,16.71,16.05,16.77,16.05
2024-02-03 01:00:00-06:00,16.71,16.05,16.81,16.05
2024-02-03 01:05:00-06:00,16.71,16.05,16.81,16.05
2024-02-03 01:10:00-06:00,16.71,16.05,16.81,16.05
2024-02-03 01:15:00-06:00,16.71,16.05,16.81,16.05
2024-02-03 01:20:00-06:00,16.71,16.05,16.81,16.05
2024-02-03 01:25:00-06:00,16.71,16.05,16.81,16.05
2024-02-03 01:30:00-06:00,16.71,16.05,16.81,16.05
2024-02-03 01:35:00-06:00,16.71,16.05,16.81,16.05
2024-02-03 01:40:00-06:00,16.71,16.05,16.81,16.05
2024-02-03 01:45:00-06:00,16.71,16.05,16.81,16.05
2024-02-03 01:50:00-06:00,16.71,16.05,16.81,16.05
2024-02-03 01:55:00-06:00,16.71,16.05,16.81,16.05
2024-02-03 02:00:00-06:00,16.71,16.05,16.83,16.05
2024-02-03 02:05:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 02:10:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 02:15:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 02:20:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 02:25:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 02:30:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 02:35:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 02:40:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 02:45:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 02:50:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 02:55:00-06:00,16.71,16.05,16.9,16.01
2024-02-03 03:00:00-06:00,16.64,16.05,16.9,15.95
2024-02-03 03:05:00-06:00,16.62,16.05,16.9,15.95
2024-02-03 03:10:00-06:00,16.64,16.05,16.9,15.99
2024-02-03 03:15:00-06:00,16.69,16.05,16.9,16.01
2024-02-03 03:20:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 03:25:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 03:30:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 03:35:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 03:40:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 03:45:00-06:00,16.64,16.05,16.9,16.05
2024-02-03 03:50:00-06:00,16.66,16.05,16.9,16.05
2024-02-03 03:55:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 04:00:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 04:05:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 04:10:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 04:15:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 04:20:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 04:25:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 04:30:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 04:35:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 04:40:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 04:45:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 04:50:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 04:55:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 05:00:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 05:05:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 05:10:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 05:15:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 05:20:00-06:00,16.71,16.05,16.9,16.05
2024-02-03 05:25:00-06:00,16.71,16.01,16.9,16.05
2024-02-03 05:30:00-06:00,16.71,16.01,16.9,16.05
2024-02-03 05:35:00-06:00,16.71,15.95,16.9,16.05
2024-02-03 05:40:00-06:00,16.71,15.95,16.9,16.05
2024-02-03 05:45:00-06:00,16.71,15.95,16.9,16.05
2024-02-03 05:50:00-06:00,16.71,15.95,16.9,16.05
2024-02-03 05:55:00-06:00,16.71,15.95,16.9,16.05
2024-02-03 06:00:00-06:00,16.71,15.95,16.92,16.05
2024-02-03 06:05:00-06:00,16.71,15.95,16.98,16.05
2024-02-03 06:10:00-06:00,16.71,15.95,17.0,16.05
2024-02-03 06:15:00-06:00,16.71,15.95,17.0,16.05
2024-02-03 06:20:00-06:00,16.71,15.95,17.0,16.05
2024-02-03 06:25:00-06:00,16.71,15.95,17.0,16.05
2024-02-03 06:30:00-06:00,16.66,15.95,17.0,16.05
2024-02-03 06:35:00-06:00,16.62,15.95,17.0,16.05
2024-02-03 06:40:00-06:00,16.62,15.95,17.0,16.05
2024-02-03 06:45:00-06:00,16.62,15.95,17.0,16.05
2024-02-03 06:50:00-06:00,16.62,15.95,17.0,16.05
2024-02-03 06:55:00-06:00,16.62,15.95,17.0,16.05
2024-02-03 07:00:00-06:00,16.62,15.95,17.0,16.05
2024-02-03 07:05:00-06:00,16.62,15.87,17.0,16.05
2024-02-03 07:10:00-06:00,16.62,15.86,17.0,16.05
2024-02-03 07:15:00-06:00,16.62,15.86,17.0,16.05
2024-02-03 07:20:00-06:00,16.62,15.86,17.0,16.05
2024-02-03 07:25:00-06:00,16.62,15.86,17.0,16.12
2024-02-03 07:30:00-06:00,16.62,15.86,17.0,16.12
2024-02-03 07:35:00-06:00,16.62,15.86,17.0,16.14
2024-02-03 07:40:00-06:00,16.62,15.86,17.0,16.14
2024-02-03 07:45:00-06:00,16.62,15.86,17.0,16.14
2024-02-03 07:50:00-06:00,16.62,15.86,17.0,16.14
2024-02-03 07:55:00-06:00,16.62,15.86,17.0,16.14
2024-02-03 08:00:00-06:00,16.62,15.86,17.0,16.14
2024-02-03 08:05:00-06:00,16.62,15.86,17.0,16.14
2024-02-03 08:10:00-06:00,16.62,15.86,17.0,16.12
2024-02-03 08:15:00-06:00,16.62,15.86,17.0,16.05
2024-02-03 08:20:00-06:00,16.62,15.86,17.0,16.05
2024-02-03 08:25:00-06:00,16.62,15.86,17.0,16.05
2024-02-03 08:30:00-06:00,16.62,15.86,17.0,16.05
2024-02-03 08:35:00-06:00,16.52,15.86,17.0,15.97
2024-02-03 08:40:00-06:00,16.52,15.86,17.0,15.97
2024-02-03 08:45:00-06:00,16.52,15.86,17.0,16.05
2024-02-03 08:50:00-06:00,16.56,15.86,17.0,16.05
2024-04-09 21:20:00-06:00,23.0,22.43,23.1,22.14
2024-04-09 21:25:00-06:00,23.0,22.43,23.1,22.14
2024-04-09 21:30:00-06:00,23.0,22.43,23.1,22.14
2024-04-09 21:35:00-06:00,23.0,22.43,23.1,22.14
2024-04-09 21:40:00-06:00,23.0,22.43,23.1,22.14
2024-04-09 21:45:00-06:00,23.0,22.43,23.1,22.14
2024-04-09 21:50:00-06:00,22.91,22.43,23.1,22.14
2024-04-09 21:55:00-06:00,22.91,22.43,23.1,22.14
2024-04-09 22:00:00-06:00,22.91,22.43,23.1,22.05
2024-04-09 22:05:00-06:00,22.91,22.43,23.1,22.05
2024-04-09 22:10:00-06:00,22.91,22.43,23.1,22.14
2024-04-09 22:15:00-06:00,22.91,22.43,23.1,22.14
2024-04-09 22:20:00-06:00,22.91,22.43,23.1,22.14
2024-04-09 22:25:00-06:00,22.91,22.43,23.1,22.14
2024-04-09 22:30:00-06:00,23.0,22.43,23.1,22.14
2024-04-09 22:35:00-06:00,23.0,22.43,23.1,22.14
2024-04-09 22:40:00-06:00,23.0,22.43,23.1,22.14
2024-04-09 22:45:00-06:00,23.1,22.43,23.1,22.14
2024-04-09 22:50:00-06:00,23.1,22.43,23.1,22.24
2024-04-09 22:55:00-06:00,23.2,22.43,23.29,22.33
2024-04-09 23:00:00-06:00,23.29,22.43,23.39,22.43
2024-04-09 23:05:00-06:00,23.39,22.43,23.48,22.52
2024-04-09 23:10:00-06:00,23.48,22.43,23.58,22.52
2024-04-09 23:15:00-06:00,23.48,22.43,23.68,22.62
2024-04-09 23:20:00-06:00,23.58,22.43,23.68,22.72
2024-04-09 23:25:00-06:00,23.58,22.43,23.68,22.72
2024-04-09 23:30:00-06:00,23.68,22.43,23.68,22.81
2024-04-09 23:35:00-06:00,23.68,22.52,23.68,22.81
2024-04-09 23:40:00-06:00,23.77,22.52,23.68,22.81
2024-04-09 23:45:00-06:00,23.77,22.52,23.68,22.91
2024-04-09 23:50:00-06:00,23.87,22.52,23.68,22.91
2024-04-09 23:55:00-06:00,23.87,22.52,23.68,22.91
2024-04-10 00:00:00-06:00,23.87,22.52,23.68,22.91
2024-04-10 00:05:00-06:00,23.87,22.52,23.68,23.0
2024-04-10 00:10:00-06:00,23.97,22.52,23.68,23.0
2024-04-10 00:15:00-06:00,23.97,22.52,23.68,23.0
2024-04-10 00:20:00-06:00,23.97,22.52,23.58,23.0
2024-04-10 00:25:00-06:00,23.97,22.52,23.58,23.0
2024-04-10 00:30:00-06:00,23.97,22.52,23.58,23.0
2024-04-10 00:35:00-06:00,23.97,22.52,23.58,23.0
2024-04-10 00:40:00-06:00,23.97,22.52,23.58,23.0
2024-04-10 00:45:00-06:00,23.97,22.52,23.48,23.0
2024-04-10 00:50:00-06:00,23.97,22.52,23.48,23.0
2024-04-10 00:55:00-06:00,23.97,22.62,23.48,23.0
2024-04-10 01:00:00-06:00,23.97,22.62,23.48,23.0
2024-04-10 01:05:00-06:00,23.97,22.62,23.48,23.0
2024-04-10 01:10:00-06:00,23.97,22.62,23.48,23.0
2024-04-10 01:15:00-06:00,23.97,22.62,23.58,23.0
2024-04-10 01:20:00-06:00,23.97,22.62,23.58,23.0
2024-04-10 01:25:00-06:00,23.97,22.62,23.58,23.0
2024-04-10 01:30:00-06:00,23.97,22.62,23.58,23.1
2024-04-10 01:35:00-06:00,23.97,22.62,23.58,23.0
2024-04-10 01:40:00-06:00,23.97,22.62,23.58,23.0
2024-04-10 01:45:00-06:00,23.97,22.62,23.58,23.1
2024-04-10 01:50:00-06:00,24.06,22.62,23.58,23.1
2024-04-10 01:55:00-06:00,24.06,22.62,23.58,23.1
2024-04-10 02:00:00-06:00,24.06,22.62,23.48,23.0
2024-04-10 02:05:00-06:00,24.06,22.62,23.58,23.0
2024-04-10 02:10:00-06:00,24.06,22.62,23.48,23.1
2024-04-10 02:15:00-06:00,24.06,22.62,23.58,23.1
2024-04-10 02:20:00-06:00,24.06,22.62,23.58,23.1
2024-04-10 02:25:00-06:00,24.06,22.62,23.58,23.1
2024-04-10 02:30:00-06:00,24.06,22.62,23.58,23.1
2024-04-10 02:35:00-06:00,24.06,22.72,23.58,23.1
2024-04-10 02:40:00-06:00,24.06,22.62,23.58,23.1
2024-04-10 02:45:00-06:00,24.06,22.62,23.58,23.1
2024-04-10 02:50:00-06:00,24.06,22.72,23.58,23.1
2024-04-10 02:55:00-06:00,24.06,22.62,23.58,23.1
2024-04-10 03:00:00-06:00,24.06,22.62,23.58,23.1
2024-04-10 03:05:00-06:00,24.06,22.62,23.58,23.0
2024-04-10 03:10:00-06:00,24.16,22.62,23.58,23.0
2024-04-10 03:15:00-06:00,24.16,22.62,23.58,23.0
2024-04-10 03:20:00-06:00,24.16,22.62,23.58,23.0
2024-04-10 03:25:00-06:00,24.16,22.62,23.58,23.0
2024-04-10 03:30:00-06:00,24.16,22.62,23.58,23.0
2024-04-10 03:35:00-06:00,24.16,22.62,23.58,23.0
2024-04-10 03:40:00-06:00,24.16,22.62,23.58,23.0
2024-04-10 03:45:00-06:00,24.16,22.62,23.58,23.0
2024-04-10 03:50:00-06:00,24.16,22.62,23.68,23.0
2024-04-10 03:55:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 04:00:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 04:05:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 04:10:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 04:15:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 04:20:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 04:25:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 04:30:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 04:35:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 04:40:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 04:45:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 04:50:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 04:55:00-06:00,24.06,22.62,23.68,23.0
2024-04-10 05:00:00-06:00,24.06,22.62,23.77,23.0
2024-04-10 05:05:00-06:00,24.06,22.62,23.77,23.0
2024-04-10 05:10:00-06:00,24.06,22.62,23.77,23.0
2024-04-10 05:15:00-06:00,24.06,22.62,23.77,23.0
2024-04-10 05:20:00-06:00,24.06,22.62,23.77,23.0
2024-04-10 05:25:00-06:00,24.06,22.62,23.77,23.0
2024-04-10 05:30:00-06:00,24.06,22.62,23.77,23.0
2024-04-10 05:35:00-06:00,24.06,22.62,23.77,22.91
2024-04-10 05:40:00-06:00,24.06,22.62,23.77,22.91
2024-04-10 05:45:00-06:00,24.06,22.62,23.77,22.91
2024-04-10 05:50:00-06:00,24.06,22.62,23.77,22.91
2024-04-10 05:55:00-06:00,24.06,22.62,23.77,22.91
2024-04-10 06:00:00-06:00,24.06,22.62,23.77,22.91
2024-04-20 22:00:00-06:00,24.06,22.81,24.45,23.1
2024-04-20 22:05:00-06:00,24.06,22.81,24.45,23.1
2024-04-20 22:10:00-06:00,24.06,22.81,24.45,23.1
2024-04-20 22:15:00-06:00,24.06,22.81,24.45,23.1
2024-04-20 22:20:00-06:00,24.06,22.81,24.45,23.1
2024-04-20 22:25:00-06:00,24.06,22.81,24.45,23.1
2024-04-20 22:30:00-06:00,24.06,22.81,24.45,23.1
2024-04-20 22:35:00-06:00,24.06,22.81,24.45,23.1
2024-04-20 22:40:00-06:00,24.16,22.81,24.45,23.1
2024-04-20 22:45:00-06:00,24.16,22.81,24.45,23.1
2024-04-20 22:50:00-06:00,24.16,22.81,24.45,23.1
2024-04-20 22:55:00-06:00,24.16,22.81,24.45,23.1
2024-04-20 23:00:00-06:00,24.16,22.81,24.45,23.2
2024-04-20 23:05:00-06:00,24.16,22.81,24.45,23.2
2024-04-20 23:10:00-06:00,24.16,22.81,24.45,23.2
2024-04-20 23:15:00-06:00,24.26,22.81,24.35,23.2
2024-04-20 23:20:00-06:00,24.26,22.81,24.35,23.2
2024-04-20 23:25:00-06:00,24.26,22.81,24.35,23.2
2024-04-20 23:30:00-06:00,24.26,22.72,24.35,23.2
2024-04-20 23:35:00-06:00,24.26,22.72,24.35,23.2
2024-04-20 23:40:00-06:00,24.26,22.72,24.35,23.2
2024-04-20 23:45:00-06:00,24.26,22.72,24.35,23.2
2024-04-20 23:50:00-06:00,24.26,22.72,24.35,23.2
2024-04-20 23:55:00-06:00,24.26,22.72,24.35,23.2
2024-04-21 00:00:00-06:00,24.26,22.72,24.35,23.2
2024-04-21 00:05:00-06:00,24.26,22.72,24.35,23.2
2024-04-21 00:10:00-06:00,24.35,22.72,24.35,23.2
2024-04-21 00:15:00-06:00,24.35,22.72,24.35,23.2
2024-04-21 00:20:00-06:00,24.35,22.72,24.35,23.2
2024-04-21 00:25:00-06:00,24.35,22.72,24.35,23.2
2024-04-21 00:30:00-06:00,24.35,22.72,24.35,23.29
2024-04-21 00:35:00-06:00,24.35,22.72,24.35,23.29
2024-04-21 00:40:00-06:00,24.45,22.72,24.35,23.29
2024-04-21 00:45:00-06:00,24.45,22.72,24.35,23.39
2024-04-21 00:50:00-06:00,24.45,22.72,24.26,23.39
2024-04-21 00:55:00-06:00,24.45,22.72,24.26,23.39
2024-04-21 01:00:00-06:00,24.45,22.72,24.26,23.39
2024-04-21 01:05:00-06:00,24.45,22.72,24.26,23.48
2024-04-21 01:10:00-06:00,24.45,22.72,24.26,23.48
2024-04-21 01:15:00-06:00,24.54,22.72,24.26,23.48
2024-04-21 01:20:00-06:00,24.54,22.72,24.26,23.58
2024-04-21 01:25:00-06:00,24.54,22.72,24.26,23.58
2024-04-21 01:30:00-06:00,24.64,22.72,24.26,23.58
2024-04-21 01:35:00-06:00,24.64,22.72,24.26,23.58
2024-04-21 01:40:00-06:00,24.64,22.72,24.26,23.58
2024-04-21 01:45:00-06:00,24.64,22.72,24.26,23.58
2024-04-21 01:50:00-06:00,24.64,22.72,24.26,23.58
2024-04-21 01:55:00-06:00,24.64,22.72,24.26,23.58
2024-04-21 02:00:00-06:00,24.64,22.72,24.26,23.58
2024-04-21 02:05:00-06:00,24.74,22.72,24.26,23.58
2024-04-21 02:10:00-06:00,24.74,22.72,24.26,23.58
2024-04-21 02:15:00-06:00,24.74,22.72,24.26,23.58
2024-04-21 02:20:00-06:00,24.74,22.72,24.26,23.58
2024-04-21 02:25:00-06:00,24.74,22.72,24.26,23.58
2024-04-21 02:30:00-06:00,24.74,22.72,24.26,23.58
2024-04-21 02:35:00-06:00,24.74,22.72,24.26,23.58
2024-04-21 02:40:00-06:00,24.74,22.72,24.26,23.58
2024-04-21 02:45:00-06:00,24.74,22.72,24.26,23.58
2024-04-21 02:50:00-06:00,24.74,22.72,24.26,23.58
2024-04-21 02:55:00-06:00,24.74,22.72,24.26,23.58
2024-04-21 03:00:00-06:00,24.74,22.72,24.26,23.48
2024-04-21 03:05:00-06:00,24.74,22.72,24.16,23.48
2024-04-21 03:10:00-06:00,24.74,22.72,24.16,23.48
2024-04-21 03:15:00-06:00,24.74,22.72,24.16,23.48
2024-04-21 03:20:00-06:00,24.74,22.72,24.16,23.48
2024-04-21 03:25:00-06:00,24.74,22.72,24.16,23.48
2024-04-21 03:30:00-06:00,24.74,22.72,24.16,23.48
2024-04-21 03:35:00-06:00,24.74,22.72,24.16,23.48
2024-04-21 03:40:00-06:00,24.74,22.72,24.16,23.48
2024-04-21 03:45:00-06:00,24.74,22.72,24.16,23.48
2024-04-21 03:50:00-06:00,24.74,22.72,24.16,23.39
2024-04-21 03:55:00-06:00,24.74,22.72,24.16,23.39
2024-04-21 04:00:00-06:00,24.74,22.72,24.16,23.39
2024-04-21 04:05:00-06:00,24.74,22.72,24.16,23.39
2024-04-21 04:10:00-06:00,24.74,22.72,24.16,23.39
2024-04-21 04:15:00-06:00,24.74,22.72,24.16,23.39
2024-04-21 04:20:00-06:00,24.64,22.72,24.16,23.39
2024-04-21 04:25:00-06:00,24.64,22.72,24.16,23.29
2024-04-21 04:30:00-06:00,24.64,22.72,24.16,23.29
2024-04-21 04:35:00-06:00,24.64,22.72,24.16,23.29
2024-04-21 04:40:00-06:00,24.64,22.72,24.16,23.29
2024-04-21 04:45:00-06:00,24.64,22.72,24.16,23.29
2024-04-21 04:50:00-06:00,24.64,22.72,24.16,23.29
2024-04-21 04:55:00-06:00,24.64,22.72,24.16,23.2
2024-04-21 05:00:00-06:00,24.54,22.72,24.16,23.2
2024-04-21 05:05:00-06:00,24.54,22.72,24.16,23.2
2024-04-21 05:10:00-06:00,24.54,22.72,24.16,23.2
2024-04-21 05:15:00-06:00,24.54,22.72,24.16,23.2
2024-04-21 05:20:00-06:00,24.54,22.72,24.16,23.2
2024-04-21 05:25:00-06:00,24.54,22.72,24.16,23.1
2024-04-21 05:30:00-06:00,24.54,22.72,24.16,23.1
2024-04-21 05:35:00-06:00,24.54,22.72,24.16,23.1
2024-04-21 05:40:00-06:00,24.54,22.72,24.16,23.1
2024-04-21 05:45:00-06:00,24.54,22.72,24.16,23.1
2024-04-21 05:50:00-06:00,24.54,22.72,24.16,23.1
2024-04-21 05:55:00-06:00,24.54,22.72,24.16,23.1
2024-04-21 06:00:00-06:00,24.54,22.72,24.16,23.1
2024-04-21 06:05:00-06:00,24.45,22.72,24.16,23.0
2024-04-21 06:10:00-06:00,24.45,22.72,24.16,23.0
2024-04-21 06:15:00-06:00,24.45,22.72,24.16,23.0
2024-04-21 06:20:00-06:00,24.45,22.72,24.16,23.0
2024-04-21 06:25:00-06:00,24.45,22.72,24.16,23.0
2024-04-21 06:30:00-06:00,24.45,22.72,24.16,23.0
2024-04-21 06:35:00-06:00,24.45,22.72,24.16,23.0
2024-04-21 06:40:00-06:00,24.45,22.72,24.16,22.91
2024-04-21 06:45:00-06:00,24.35,22.72,24.16,22.91
2024-04-21 06:50:00-06:00,24.35,22.72,24.16,22.91
2024-04-21 06:55:00-06:00,24.35,22.72,24.16,22.91
2024-04-21 07:00:00-06:00,24.35,22.72,24.16,22.91
2024-04-21 07:05:00-06:00,24.35,22.72,24.16,22.91
2024-04-21 07:10:00-06:00,24.35,22.72,24.16,22.91
2024-04-21 07:15:00-06:00,24.35,22.72,24.16,22.91
2024-04-21 07:20:00-06:00,24.35,22.72,24.16,22.81
2024-04-21 07:25:00-06:00,24.35,22.72,24.16,22.81
2024-04-21 07:30:00-06:00,24.26,22.72,24.16,22.81
2024-04-21 07:35:00-06:00,24.26,22.72,24.16,22.81
2024-04-21 07:40:00-06:00,24.26,22.72,24.16,22.81
2024-04-21 07:45:00-06:00,24.26,22.72,24.16,22.81
2024-04-21 07:50:00-06:00,24.26,22.72,24.16,22.81
2024-04-21 07:55:00-06:00,24.16,22.72,24.26,22.81
2024-04-21 08:00:00-06:00,24.16,22.72,24.26,22.72
2024-04-28 06:35:00-06:00,24.26,23.29,24.45,23.58
2024-04-28 06:40:00-06:00,24.26,23.29,24.45,23.58
2024-04-28 06:45:00-06:00,24.26,23.29,24.45,23.58
2024-04-28 06:50:00-06:00,24.26,23.29,24.45,23.58
2024-04-28 06:55:00-06:00,24.26,23.29,24.45,23.58
2024-04-28 07:00:00-06:00,24.26,23.29,24.45,23.58
2024-04-28 07:05:00-06:00,24.26,23.29,24.45,23.58
2024-04-28 07:10:00-06:00,24.26,23.29,24.45,23.68
2024-04-28 07:15:00-06:00,24.26,23.29,24.54,23.77
2024-04-28 07:20:00-06:00,24.35,23.29,24.64,23.87
2024-04-28 07:25:00-06:00,24.35,23.29,24.64,23.87
2024-04-28 07:30:00-06:00,24.45,23.29,24.64,23.97
2024-04-28 07:35:00-06:00,24.45,23.29,24.64,23.97
2024-04-28 07:40:00-06:00,24.54,23.29,24.74,24.06
2024-04-28 07:45:00-06:00,24.64,23.29,24.74,24.06
2024-04-28 07:50:00-06:00,24.64,23.29,24.74,24.16
2024-04-28 07:55:00-06:00,24.74,23.29,24.74,24.16
2024-04-28 08:00:00-06:00,24.74,23.29,24.74,24.16
2024-04-28 08:05:00-06:00,24.84,23.29,24.74,24.16
2024-04-28 08:10:00-06:00,24.84,23.29,24.74,24.26
2024-04-28 08:15:00-06:00,24.84,23.2,24.84,24.26
